Id,SalePrice
2735,138023.39673183655
2736,140258.93016628915
2737,123872.04715983233
2738,134430.16816026613
2739,161298.1908971415
2740,136294.38805747495
2741,148549.38476013846
2742,152232.31511947614
2743,155824.56065403268
2744,159877.1846973268
2745,139369.53573766732
2746,135981.04816688853
2747,143075.48112449262
2748,125045.25044987816
2749,128544.35858146165
2750,133780.06796294413
2751,136014.95769485176
2752,193719.93364494885
2753,145173.35610705742
2754,203687.26489797496
2755,132608.51053575598
2756,93054.94779933071
2757,67434.68330495607
2758,86338.88755865075
2759,158077.31556700944
2760,123261.82831678061
2761,144532.37845458958
2762,142458.27691748666
2763,185045.95048915056
2764,145916.56386501426
2765,276905.0459062184
2766,137411.09692497275
2767,86125.698776138
2768,132203.63501849602
2769,130623.77693812433
2770,137789.02874480595
2771,109704.0629777867
2772,113222.35378210776
2773,170044.71531050102
2774,144371.1769322707
2775,119298.3276845486
2776,139422.29609114735
2777,143380.31582915693
2778,100906.47700054137
2779,126044.03757238788
2780,96919.34111708136
2781,96638.10131705759
2782,94466.96551870526
2783,97294.56618748586
2784,121657.35078751532
2785,138421.50053623572
2786,68056.34259302745
2787,126576.69370996604
2788,74297.26345470252
2789,167501.6809909069
2790,92803.36859436047
2791,111067.5328409767
2792,61320.571211779985
2793,166335.01981816895
2794,96172.13279323962
2795,124100.75708146459
2796,97839.96064669256
2797,202485.40935507565
2798,106314.48840398053
2799,118225.69414150545
2800,64570.604905130334
2801,110080.82932504461
2802,133384.23547214936
2803,167193.7125934083
2804,133078.14476136188
2805,100064.88643330176
2806,80912.96487554122
2807,154656.76589229476
2808,150021.13825707487
2809,135023.96120058393
2810,128455.69621778211
2811,162800.56633872335
2812,158107.04111770212
2813,156846.30757016182
2814,152681.36615436338
2815,105895.12667471336
2816,245371.27018899634
2817,155502.60840069316
2818,131202.07568140439
2819,161585.6721887642
2820,139736.64699075578
2821,110956.74783686185
2822,198669.04385808826
2823,318476.7136188007
2824,182262.71413320972
2825,147703.1711638542
2826,132606.80199544772
2827,137822.83970936082
2828,221327.54400444654
2829,216905.26022390387
2830,232411.25155855218
2831,175674.40241706948
2832,256585.86559753044
2833,296093.51432769257
2834,213947.52046990153
2835,217278.08548890948
2836,192281.26936528325
2837,156376.8129985046
2838,150577.1711388799
2839,176183.52777133064
2840,199555.07204296827
2841,205354.7331896883
2842,232049.43387150575
2843,147612.79451506588
2844,166667.60696472306
2845,123294.17097097865
2846,210437.90147086247
2847,204759.10865851064
2848,215129.03139888903
2849,201873.822811259
2850,276791.8385783641
2851,220132.92398444033
2852,236447.79855519522
2853,237080.52623703057
2854,139819.3543501748
2855,203231.19739878143
2856,199915.6516491897
2857,187676.83886764877
2858,202042.56373469278
2859,116517.27609362203
2860,126469.26087634842
2861,122741.83931018994
2862,195192.5805488647
2863,126749.05934872209
2864,249926.09786057536
2865,137197.07351314637
2866,139504.35781045014
2867,97886.35785456485
2868,96853.1567670858
2869,105860.50547917336
2870,119815.58359095505
2871,81626.79510354852
2872,49660.98196266076
2873,97356.86219131788
2874,148040.22630742003
2875,115614.08650629173
2876,162376.52891298916
2877,144259.2039390697
2878,162693.2367502713
2879,143172.21533070307
2880,102795.58914933307
2881,147691.88201668454
2882,180002.97614601103
2883,193293.4804681846
2884,196762.65845574817
2885,189927.7785684736
2886,235592.71942732515
2887,98029.42310305501
2888,137823.01728418958
2889,55851.87484581258
2890,80592.03757061456
2891,135678.78737895074
2892,49220.920451020356
2893,83749.18601216651
2894,58412.28995567103
2895,329815.85578423325
2896,281577.6496672141
2897,208210.55339206997
2898,144129.68778065243
2899,209851.66090246133
2900,159131.77004877888
2901,208190.78508212717
2902,192671.43471578287
2903,342908.8926585276
2904,354956.31386731216
2905,89179.19639561737
2906,192883.7652712369
2907,110550.20634861142
2908,129226.53198475341
2909,147116.6468109236
2910,78666.98723148045
2911,80609.52162593996
2912,147011.0698276063
2913,82209.95606233698
2914,76602.57502537796
2915,84157.04095957849
2916,82280.31254838865
2917,169434.21895939502
2918,116783.0814762454
2919,222093.3752812837
